time;humantime;traffic_in;traffic_out;memory_size;memory_used;security_error;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;disk_used;disk_size
1517889095;06/02/2018 04:51;158363.000000;96742.000000;7230690000.000000;13958600000.000000;0.000000;69.510000;69.880000;;;;;;;;63519200000.000000;132070000000.000000
1517889395;06/02/2018 04:56;58315.000000;73516.000000;4245330000.000000;13958600000.000000;0.000000;64.510000;69.130000;56.340000;61.370000;51.200000;;;;;63519200000.000000;132070000000.000000
1517889695;06/02/2018 05:01;1152520.000000;110110.000000;4245330000.000000;13958600000.000000;0.000000;52.720000;73.130000;67.850000;;;;;;;63519200000.000000;132070000000.000000
1517889995;06/02/2018 05:06;954169.000000;59424.000000;9859410000.000000;13958600000.000000;0.000000;56.170000;63.100000;;;;;;;;63519200000.000000;132070000000.000000
1517890295;06/02/2018 05:11;190707.000000;4665.000000;9859410000.000000;13958600000.000000;0.000000;63.870000;71.970000;51.510000;75.930000;49.740000;73.180000;;;;63519200000.000000;132070000000.000000
1517890595;06/02/2018 05:16;868806.000000;166896.000000;9859410000.000000;13958600000.000000;0.000000;43.870000;44.510000;60.190000;;;;;;;63519200000.000000;132070000000.000000
1517890895;06/02/2018 05:21;452469.000000;127860.000000;9859410000.000000;13958600000.000000;0.000000;69.760000;56.730000;52.200000;66.640000;61.070000;;;;;63519200000.000000;132070000000.000000
1517891195;06/02/2018 05:26;762141.000000;23749.000000;9859410000.000000;13958600000.000000;0.000000;59.490000;62.920000;77.060000;50.600000;54.760000;59.120000;;;;63387200000.000000;132070000000.000000
1517891495;06/02/2018 05:31;192230.000000;803108.000000;9859410000.000000;13958600000.000000;0.000000;68.660000;63.100000;73.070000;60.280000;75.950000;44.780000;54.310000;76.540000;;63387200000.000000;132070000000.000000
1517891795;06/02/2018 05:36;1306200.000000;118590.000000;9859410000.000000;13958600000.000000;0.000000;73.620000;58.440000;;;;;;;;63387200000.000000;132070000000.000000
1517892095;06/02/2018 05:41;297706.000000;333501.000000;9859410000.000000;13958600000.000000;0.000000;75.000000;49.910000;56.190000;71.690000;56.080000;;;;;63387200000.000000;132070000000.000000
1517892395;06/02/2018 05:46;1188010.000000;146589.000000;9859410000.000000;13958600000.000000;0.000000;69.430000;67.530000;43.710000;52.450000;74.140000;59.000000;;;;63387200000.000000;132070000000.000000
1517892695;06/02/2018 05:51;948341.000000;736722.000000;9859410000.000000;13958600000.000000;0.000000;51.510000;71.000000;57.090000;57.590000;;;;;;63387200000.000000;132070000000.000000
1517892995;06/02/2018 05:56;195605.000000;126945.000000;9859410000.000000;13958600000.000000;0.000000;58.330000;70.730000;65.150000;74.130000;;;;;;63255100000.000000;132070000000.000000
1517893295;06/02/2018 06:01;1733660.000000;274413.000000;9859410000.000000;13958600000.000000;0.000000;46.230000;53.700000;77.450000;75.630000;;;;;;63255100000.000000;132070000000.000000
1517893595;06/02/2018 06:06;271090.000000;32394.000000;9859410000.000000;13958600000.000000;0.000000;78.120000;52.320000;47.290000;;;;;;;63123000000.000000;132070000000.000000
1517893895;06/02/2018 06:11;171080.000000;978609.000000;9859410000.000000;13958600000.000000;0.000000;56.540000;73.160000;54.830000;59.080000;60.610000;67.890000;74.340000;67.190000;;63123000000.000000;132070000000.000000
1517894195;06/02/2018 06:16;2301890.000000;419955.000000;7092740000.000000;13958600000.000000;0.000000;59.360000;67.810000;72.950000;63.470000;54.800000;70.890000;;;;63123000000.000000;132070000000.000000
1517894495;06/02/2018 06:21;723113.000000;489837.000000;7092740000.000000;13958600000.000000;0.000000;50.420000;66.340000;;;;;;;;63123000000.000000;132070000000.000000
1517894795;06/02/2018 06:26;232148.000000;244516.000000;7092740000.000000;13958600000.000000;0.000000;45.480000;72.470000;67.930000;52.550000;67.030000;70.420000;71.380000;73.040000;76.170000;63123000000.000000;132070000000.000000
1517895095;06/02/2018 06:31;228445.000000;245901.000000;7092740000.000000;13958600000.000000;0.000000;64.640000;57.410000;64.440000;;;;;;;63123000000.000000;132070000000.000000
1517895395;06/02/2018 06:36;215415.000000;1620170.000000;7092740000.000000;13958600000.000000;0.000000;64.030000;70.990000;52.190000;68.610000;60.240000;59.490000;66.210000;;;63123000000.000000;132070000000.000000
1517895695;06/02/2018 06:41;48406.000000;557487.000000;9955250000.000000;13958600000.000000;0.000000;50.720000;61.810000;71.010000;54.210000;62.170000;51.600000;;;;63123000000.000000;132070000000.000000
1517895995;06/02/2018 06:46;145859.000000;174705.000000;9955250000.000000;13958600000.000000;0.000000;79.530000;64.690000;76.670000;76.290000;69.580000;74.680000;69.510000;;;62991000000.000000;132070000000.000000
1517896295;06/02/2018 06:51;122042.000000;43540.000000;3659360000.000000;13958600000.000000;0.000000;73.220000;68.710000;63.200000;44.370000;;;;;;62991000000.000000;132070000000.000000
1517896595;06/02/2018 06:56;160644.000000;134353.000000;3659360000.000000;13958600000.000000;0.000000;71.920000;74.540000;71.910000;;;;;;;62991000000.000000;132070000000.000000
1517896895;06/02/2018 07:01;1702400.000000;162051.000000;3659360000.000000;13958600000.000000;0.000000;61.140000;;;;;;;;;62991000000.000000;132070000000.000000
1517897195;06/02/2018 07:06;127834.000000;406936.000000;3659360000.000000;13958600000.000000;0.000000;69.590000;65.280000;76.100000;77.600000;72.510000;55.160000;72.740000;54.120000;;62991000000.000000;132070000000.000000
1517897495;06/02/2018 07:11;2242300.000000;294374.000000;3659360000.000000;13958600000.000000;0.000000;56.260000;56.710000;50.760000;61.050000;56.330000;73.040000;68.910000;74.070000;51.140000;63123000000.000000;132070000000.000000
1517897795;06/02/2018 07:16;762801.000000;798560.000000;3659360000.000000;13958600000.000000;0.000000;73.800000;56.580000;67.180000;57.060000;51.690000;59.040000;70.480000;;;62991000000.000000;132070000000.000000
1517898095;06/02/2018 07:21;376050.000000;188288.000000;3659360000.000000;13958600000.000000;0.000000;70.180000;;;;;;;;;62991000000.000000;132070000000.000000
1517898395;06/02/2018 07:26;33354.000000;1227380.000000;3659360000.000000;13958600000.000000;0.000000;59.200000;55.650000;71.130000;47.600000;71.880000;64.350000;65.030000;64.300000;;62991000000.000000;132070000000.000000
1517898695;06/02/2018 07:31;61978.000000;178478.000000;3659360000.000000;13958600000.000000;0.000000;52.360000;79.420000;;;;;;;;62858900000.000000;132070000000.000000
1517898995;06/02/2018 07:36;265391.000000;1591770.000000;3659360000.000000;13958600000.000000;0.000000;66.740000;76.140000;71.540000;65.600000;67.100000;;;;;62858900000.000000;132070000000.000000
1517899295;06/02/2018 07:41;227729.000000;445999.000000;3659360000.000000;13958600000.000000;0.000000;72.420000;54.390000;59.100000;66.510000;76.120000;57.270000;73.100000;;;62858900000.000000;132070000000.000000
1517899595;06/02/2018 07:46;1794210.000000;71779.000000;3659360000.000000;13958600000.000000;0.000000;67.630000;52.010000;56.200000;54.970000;69.100000;70.790000;68.200000;52.580000;58.490000;62726800000.000000;132070000000.000000
1517899895;06/02/2018 07:51;493033.000000;131244.000000;3659360000.000000;13958600000.000000;0.000000;69.010000;68.420000;55.520000;72.070000;59.210000;;;;;62726800000.000000;132070000000.000000
1517900195;06/02/2018 07:56;234730.000000;242271.000000;3659360000.000000;13958600000.000000;0.000000;65.000000;68.540000;75.510000;;;;;;;62726800000.000000;132070000000.000000
1517900495;06/02/2018 08:01;784748.000000;1577830.000000;3659360000.000000;13958600000.000000;0.000000;47.750000;44.690000;65.300000;73.470000;57.830000;67.850000;72.530000;61.940000;;62726800000.000000;132070000000.000000
1517900795;06/02/2018 08:06;135715.000000;445903.000000;3659360000.000000;13958600000.000000;0.000000;51.960000;;;;;;;;;62726800000.000000;132070000000.000000
1517901095;06/02/2018 08:11;90896.000000;7275170.000000;3659360000.000000;13958600000.000000;0.000000;71.380000;68.920000;49.650000;56.410000;59.580000;69.610000;53.640000;50.490000;59.490000;62726800000.000000;132070000000.000000
1517901395;06/02/2018 08:16;3585150.000000;8092700.000000;3659360000.000000;13958600000.000000;0.000000;47.450000;53.790000;;;;;;;;62858900000.000000;132070000000.000000
1517901695;06/02/2018 08:21;4294970.000000;8951820.000000;3659360000.000000;13958600000.000000;0.000000;68.730000;;;;;;;;;62858900000.000000;132070000000.000000
1517901995;06/02/2018 08:26;3305160.000000;7303000.000000;3659360000.000000;13958600000.000000;0.000000;56.050000;79.330000;67.350000;;;;;;;62858900000.000000;132070000000.000000
1517902295;06/02/2018 08:31;3882990.000000;8197080.000000;3659360000.000000;13958600000.000000;0.000000;58.380000;45.910000;55.930000;68.050000;;;;;;62991000000.000000;132070000000.000000
1517902595;06/02/2018 08:36;4407790.000000;8968230.000000;3659360000.000000;13958600000.000000;0.000000;64.520000;48.760000;51.770000;64.010000;64.940000;;;;;62991000000.000000;132070000000.000000
1517902895;06/02/2018 08:41;4990540.000000;9342660.000000;3659360000.000000;13958600000.000000;0.000000;71.450000;;;;;;;;;62991000000.000000;132070000000.000000
1517903195;06/02/2018 08:46;4507090.000000;9376880.000000;3659360000.000000;13958600000.000000;0.000000;68.020000;52.910000;53.950000;51.190000;65.910000;54.360000;59.330000;;;62991000000.000000;132070000000.000000
1517903495;06/02/2018 08:51;4710120.000000;9056630.000000;3659360000.000000;13958600000.000000;0.000000;53.270000;47.820000;70.610000;61.960000;71.620000;48.820000;64.730000;;;62991000000.000000;132070000000.000000
1517903795;06/02/2018 08:56;3278400.000000;9303520.000000;3659360000.000000;13958600000.000000;0.000000;64.940000;52.650000;;;;;;;;62991000000.000000;132070000000.000000
1517904095;06/02/2018 09:01;3993830.000000;9545450.000000;3659360000.000000;13958600000.000000;0.000000;70.930000;51.980000;76.820000;;;;;;;62991000000.000000;132070000000.000000
1517904395;06/02/2018 09:06;2500740.000000;10314300.000000;3659360000.000000;13958600000.000000;0.000000;58.950000;51.960000;62.870000;;;;;;;62991000000.000000;132070000000.000000
1517904695;06/02/2018 09:11;1059540.000000;10471600.000000;3659360000.000000;13958600000.000000;0.000000;71.570000;;;;;;;;;62991000000.000000;132070000000.000000
1517904995;06/02/2018 09:16;264535.000000;10558000.000000;3659360000.000000;13958600000.000000;0.000000;57.630000;;;;;;;;;62991000000.000000;132070000000.000000
1517905295;06/02/2018 09:21;776907.000000;10476200.000000;3659360000.000000;13958600000.000000;0.000000;60.910000;74.650000;;;;;;;;62991000000.000000;132070000000.000000
1517905595;06/02/2018 09:26;667277.000000;10112200.000000;3659360000.000000;13958600000.000000;0.000000;61.720000;;;;;;;;;62991000000.000000;132070000000.000000
1517905895;06/02/2018 09:31;2765410.000000;10902200.000000;3659360000.000000;13958600000.000000;0.000000;67.770000;77.660000;67.060000;54.230000;75.530000;72.280000;45.310000;59.970000;;62991000000.000000;132070000000.000000
1517906195;06/02/2018 09:36;3651070.000000;11637800.000000;3659360000.000000;13958600000.000000;0.000000;52.470000;68.200000;58.870000;53.580000;57.120000;68.110000;;;;62991000000.000000;132070000000.000000
1517906495;06/02/2018 09:41;1720840.000000;9926580.000000;3659360000.000000;13958600000.000000;0.000000;67.300000;53.770000;53.930000;;;;;;;62991000000.000000;132070000000.000000
1517906795;06/02/2018 09:46;1714300.000000;8821250.000000;3659360000.000000;13958600000.000000;0.000000;57.150000;66.210000;52.660000;53.110000;49.020000;60.120000;;;;62991000000.000000;132070000000.000000
1517907095;06/02/2018 09:51;2343960.000000;9444450.000000;3659360000.000000;13958600000.000000;0.000000;48.420000;68.490000;64.990000;46.580000;;;;;;62991000000.000000;132070000000.000000
1517907395;06/02/2018 09:56;443590.000000;8663550.000000;3659360000.000000;13958600000.000000;0.000000;71.190000;61.770000;56.010000;53.950000;78.480000;68.970000;60.820000;74.530000;59.790000;62991000000.000000;132070000000.000000
1517907695;06/02/2018 10:01;523693.000000;9034570.000000;3659360000.000000;13958600000.000000;0.000000;68.560000;56.700000;59.800000;58.410000;;;;;;62991000000.000000;132070000000.000000
1517907995;06/02/2018 10:06;7352460.000000;8409760.000000;3659360000.000000;13958600000.000000;0.000000;51.100000;79.110000;71.050000;61.890000;63.800000;73.870000;69.550000;;;62991000000.000000;132070000000.000000
1517908295;06/02/2018 10:11;6786830.000000;9038130.000000;3659360000.000000;13958600000.000000;0.000000;61.750000;74.780000;67.590000;59.800000;59.290000;63.820000;;;;62991000000.000000;132070000000.000000
1517908595;06/02/2018 10:16;5620080.000000;9471610.000000;3659360000.000000;13958600000.000000;0.000000;55.650000;76.440000;;;;;;;;63123000000.000000;132070000000.000000
1517908895;06/02/2018 10:21;6485240.000000;8726130.000000;3659360000.000000;13958600000.000000;0.000000;51.240000;82.330000;;;;;;;;63123000000.000000;132070000000.000000
1517909195;06/02/2018 10:26;6948880.000000;8916270.000000;3659360000.000000;13958600000.000000;0.000000;54.990000;65.160000;61.750000;71.640000;;;;;;63123000000.000000;132070000000.000000
1517909495;06/02/2018 10:31;6478520.000000;9148160.000000;3659360000.000000;13958600000.000000;0.000000;65.080000;59.900000;61.440000;53.360000;;;;;;63123000000.000000;132070000000.000000
1517909795;06/02/2018 10:36;4699900.000000;8756430.000000;3659360000.000000;13958600000.000000;0.000000;65.990000;73.160000;55.810000;67.040000;72.760000;71.340000;65.710000;67.110000;76.460000;63123000000.000000;132070000000.000000
1517910096;06/02/2018 10:41;2752490.000000;8517190.000000;3659360000.000000;13958600000.000000;0.000000;61.190000;67.330000;52.220000;61.860000;72.740000;70.370000;53.060000;;;62991000000.000000;132070000000.000000
1517910396;06/02/2018 10:46;2226130.000000;7593160.000000;3659360000.000000;13958600000.000000;0.000000;48.620000;68.900000;61.440000;60.660000;73.550000;;;;;62991000000.000000;132070000000.000000
1517910696;06/02/2018 10:51;3088960.000000;7701850.000000;3659360000.000000;13958600000.000000;0.000000;65.170000;50.800000;81.530000;59.270000;61.740000;52.170000;;;;63123000000.000000;132070000000.000000
1517910996;06/02/2018 10:56;2976330.000000;7857220.000000;3659360000.000000;13958600000.000000;0.000000;71.340000;;;;;;;;;63123000000.000000;132070000000.000000
1517911296;06/02/2018 11:01;1158840.000000;7659060.000000;3659360000.000000;13958600000.000000;0.000000;67.650000;66.390000;58.180000;56.370000;70.280000;71.380000;52.330000;67.200000;67.730000;63123000000.000000;132070000000.000000
1517911596;06/02/2018 11:06;6199710.000000;7905320.000000;3659360000.000000;13958600000.000000;0.000000;60.920000;61.740000;66.760000;73.120000;58.950000;;;;;63255100000.000000;132070000000.000000
1517911896;06/02/2018 11:11;5680470.000000;8683400.000000;11051800000.000000;13958600000.000000;0.000000;54.530000;;;;;;;;;63255100000.000000;132070000000.000000
1517912196;06/02/2018 11:16;3905760.000000;7955340.000000;11051800000.000000;13958600000.000000;0.000000;62.490000;71.360000;72.200000;53.360000;;;;;;63255100000.000000;132070000000.000000
1517912496;06/02/2018 11:21;2785220.000000;6969260.000000;11051800000.000000;13958600000.000000;0.000000;47.210000;58.150000;72.020000;61.790000;70.590000;;;;;63255100000.000000;132070000000.000000
1517912796;06/02/2018 11:26;1781020.000000;5708960.000000;13365700000.000000;13958600000.000000;0.000000;60.760000;60.080000;63.940000;62.920000;;;;;;63255100000.000000;132070000000.000000
1517913096;06/02/2018 11:31;2354350.000000;5363900.000000;13365700000.000000;13958600000.000000;0.000000;60.620000;66.750000;71.450000;;;;;;;63255100000.000000;132070000000.000000
1517913396;06/02/2018 11:36;585385.000000;5352730.000000;5185250000.000000;13958600000.000000;0.000000;56.630000;65.570000;68.800000;;;;;;;63255100000.000000;132070000000.000000
1517913696;06/02/2018 11:41;741434.000000;6007660.000000;5185250000.000000;13958600000.000000;0.000000;60.350000;66.940000;67.680000;62.020000;71.490000;68.190000;;;;63255100000.000000;132070000000.000000
1517913996;06/02/2018 11:46;3554360.000000;6699480.000000;5185250000.000000;13958600000.000000;0.000000;49.650000;70.250000;;;;;;;;63255100000.000000;132070000000.000000
1517914296;06/02/2018 11:51;4004580.000000;7038170.000000;5185250000.000000;13958600000.000000;0.000000;44.490000;75.580000;62.050000;67.010000;70.370000;66.450000;55.540000;67.170000;;63255100000.000000;132070000000.000000
1517914596;06/02/2018 11:56;2225310.000000;5057890.000000;5185250000.000000;13958600000.000000;0.000000;71.500000;70.260000;59.640000;;;;;;;63255100000.000000;132070000000.000000
1517914896;06/02/2018 12:01;1758180.000000;5757570.000000;5185250000.000000;13958600000.000000;0.000000;63.970000;49.330000;68.970000;43.420000;;;;;;63255100000.000000;132070000000.000000
1517915196;06/02/2018 12:06;588026.000000;5928640.000000;5185250000.000000;13958600000.000000;0.000000;74.240000;70.620000;56.440000;57.620000;74.470000;49.290000;;;;63387200000.000000;132070000000.000000
1517915496;06/02/2018 12:11;8909900.000000;3980400.000000;5185250000.000000;13958600000.000000;0.000000;55.870000;71.610000;63.170000;70.330000;;;;;;63387200000.000000;132070000000.000000
1517915796;06/02/2018 12:16;7761280.000000;2547240.000000;5185250000.000000;13958600000.000000;0.000000;64.930000;55.960000;60.150000;62.680000;63.010000;;;;;63255100000.000000;132070000000.000000
1517916096;06/02/2018 12:21;5862860.000000;3183940.000000;5185250000.000000;13958600000.000000;0.000000;73.610000;68.540000;53.290000;61.990000;;;;;;63255100000.000000;132070000000.000000
1517916396;06/02/2018 12:26;5658240.000000;4123670.000000;5185250000.000000;13958600000.000000;0.000000;58.040000;;;;;;;;;63255100000.000000;132070000000.000000
1517916696;06/02/2018 12:31;5505970.000000;4698650.000000;5185250000.000000;13958600000.000000;0.000000;52.760000;60.780000;53.700000;66.100000;64.170000;75.420000;64.540000;71.260000;58.380000;63255100000.000000;132070000000.000000
1517916996;06/02/2018 12:36;3576210.000000;4438300.000000;5185250000.000000;13958600000.000000;0.000000;56.040000;70.400000;63.300000;67.440000;;;;;;63255100000.000000;132070000000.000000
1517917296;06/02/2018 12:41;4001310.000000;4999660.000000;5185250000.000000;13958600000.000000;0.000000;73.670000;47.010000;;;;;;;;63387200000.000000;132070000000.000000
1517917596;06/02/2018 12:46;4977440.000000;5581830.000000;5185250000.000000;13958600000.000000;0.000000;52.790000;72.660000;72.690000;;;;;;;63255100000.000000;132070000000.000000
1517917896;06/02/2018 12:51;4627040.000000;4228040.000000;2188160000.000000;13958600000.000000;0.000000;62.550000;;;;;;;;;63255100000.000000;132070000000.000000
1517918196;06/02/2018 12:56;3147980.000000;4830470.000000;2188160000.000000;13958600000.000000;0.000000;63.460000;50.570000;83.520000;70.730000;70.700000;60.570000;52.630000;63.280000;63.960000;63255100000.000000;132070000000.000000
1517918496;06/02/2018 13:01;1755600.000000;5269360.000000;2188160000.000000;13958600000.000000;0.000000;70.200000;62.890000;68.770000;62.030000;65.780000;75.660000;52.650000;;;63255100000.000000;132070000000.000000
1517918796;06/02/2018 13:06;2379570.000000;3601450.000000;2188160000.000000;13958600000.000000;0.000000;73.680000;51.090000;64.840000;55.380000;55.040000;62.900000;56.310000;72.960000;;63255100000.000000;132070000000.000000
1517919096;06/02/2018 13:11;2784170.000000;4317680.000000;2188160000.000000;13958600000.000000;0.000000;76.300000;;;;;;;;;63387200000.000000;132070000000.000000
1517919396;06/02/2018 13:16;2046190.000000;4820380.000000;2188160000.000000;13958600000.000000;0.000000;58.280000;61.280000;59.040000;55.400000;75.160000;;;;;63387200000.000000;132070000000.000000
1517919696;06/02/2018 13:21;2286560.000000;3385660.000000;2188160000.000000;13958600000.000000;0.000000;62.010000;68.130000;74.070000;50.320000;50.600000;66.200000;;;;63387200000.000000;132070000000.000000
1517919996;06/02/2018 13:26;2439720.000000;2679740.000000;2188160000.000000;13958600000.000000;0.000000;58.570000;;;;;;;;;63387200000.000000;132070000000.000000
1517920296;06/02/2018 13:31;3302690.000000;2770030.000000;2188160000.000000;13958600000.000000;0.000000;56.550000;48.000000;43.480000;75.810000;59.740000;70.890000;62.660000;47.830000;;63387200000.000000;132070000000.000000
1517920596;06/02/2018 13:36;1386010.000000;3109190.000000;2188160000.000000;13958600000.000000;0.000000;70.770000;56.180000;61.880000;60.450000;77.410000;57.420000;66.080000;62.980000;;63387200000.000000;132070000000.000000
1517920896;06/02/2018 13:41;2330210.000000;3718480.000000;1065610000.000000;13958600000.000000;0.000000;66.240000;59.530000;62.300000;;;;;;;63387200000.000000;132070000000.000000
1517921196;06/02/2018 13:46;3273220.000000;3477100.000000;479349000.000000;13958600000.000000;0.000000;55.960000;62.700000;55.190000;56.140000;46.600000;;;;;63255100000.000000;132070000000.000000
1517921496;06/02/2018 13:51;3229730.000000;3135110.000000;479349000.000000;13958600000.000000;0.000000;51.500000;64.770000;52.970000;77.580000;58.640000;61.070000;56.520000;;;63255100000.000000;132070000000.000000
1517921796;06/02/2018 13:56;1381140.000000;1478790.000000;479349000.000000;13958600000.000000;0.000000;49.020000;51.680000;67.610000;55.030000;60.940000;74.270000;58.420000;;;63255100000.000000;132070000000.000000
1517922096;06/02/2018 14:01;1928970.000000;254298.000000;127574000.000000;13958600000.000000;0.000000;48.130000;46.940000;73.690000;41.630000;72.680000;71.790000;73.160000;62.470000;65.370000;63255100000.000000;132070000000.000000
1517922396;06/02/2018 14:06;157820.000000;2097440.000000;127574000.000000;13958600000.000000;0.000000;52.650000;60.160000;57.260000;77.390000;71.340000;;;;;63255100000.000000;132070000000.000000
1517922696;06/02/2018 14:11;376932.000000;2633840.000000;127574000.000000;13958600000.000000;0.000000;67.520000;58.220000;48.070000;54.580000;75.530000;;;;;63255100000.000000;132070000000.000000
1517922996;06/02/2018 14:16;1100720.000000;1262980.000000;127574000.000000;13958600000.000000;0.000000;62.650000;49.220000;66.070000;;;;;;;63123000000.000000;132070000000.000000
1517923296;06/02/2018 14:21;670197.000000;821258.000000;127574000.000000;13958600000.000000;0.000000;73.920000;79.510000;63.350000;51.700000;;;;;;63123000000.000000;132070000000.000000
1517923596;06/02/2018 14:26;1295570.000000;592805.000000;127574000.000000;13958600000.000000;0.000000;78.190000;;;;;;;;;63255100000.000000;132070000000.000000
1517923896;06/02/2018 14:31;276495.000000;172405.000000;127574000.000000;13958600000.000000;0.000000;78.690000;51.210000;56.110000;54.280000;;;;;;63255100000.000000;132070000000.000000
1517924196;06/02/2018 14:36;865946.000000;420052.000000;127574000.000000;13958600000.000000;0.000000;66.400000;54.880000;53.960000;70.450000;77.410000;51.630000;;;;63255100000.000000;132070000000.000000
1517924496;06/02/2018 14:41;1194150.000000;1002090.000000;119926000.000000;13958600000.000000;0.000000;48.500000;57.830000;58.910000;57.610000;57.380000;53.090000;;;;63255100000.000000;132070000000.000000
1517924796;06/02/2018 14:46;77394.000000;1435810.000000;119926000.000000;13958600000.000000;0.000000;51.880000;58.740000;76.080000;73.300000;69.140000;55.460000;;;;63123000000.000000;132070000000.000000
1517925096;06/02/2018 14:51;289448.000000;518033.000000;119926000.000000;13958600000.000000;0.000000;74.960000;51.700000;68.290000;64.580000;71.890000;50.710000;47.770000;;;63123000000.000000;132070000000.000000
1517925396;06/02/2018 14:56;286825.000000;1243320.000000;119926000.000000;13958600000.000000;0.000000;65.990000;57.080000;64.750000;;;;;;;63123000000.000000;132070000000.000000
1517925696;06/02/2018 15:01;392854.000000;1041280.000000;119926000.000000;13958600000.000000;0.000000;72.250000;76.580000;59.060000;59.080000;62.080000;70.570000;59.930000;;;63123000000.000000;132070000000.000000
1517925996;06/02/2018 15:06;1417580.000000;1598910.000000;5002860000.000000;13958600000.000000;0.000000;49.240000;57.160000;;;;;;;;63123000000.000000;132070000000.000000
1517926296;06/02/2018 15:11;260073.000000;4831260.000000;5002860000.000000;13958600000.000000;0.000000;77.900000;74.110000;;;;;;;;63255100000.000000;132070000000.000000
1517926596;06/02/2018 15:16;1978590.000000;2850970.000000;10701000000.000000;13958600000.000000;0.000000;59.440000;47.790000;51.610000;54.560000;;;;;;63387200000.000000;132070000000.000000
1517926896;06/02/2018 15:21;119324.000000;1829080.000000;10701000000.000000;13958600000.000000;0.000000;59.690000;;;;;;;;;63387200000.000000;132070000000.000000
1517927196;06/02/2018 15:26;420981.000000;1882930.000000;10701000000.000000;13958600000.000000;0.000000;51.420000;54.360000;74.400000;43.870000;72.770000;81.900000;;;;63387200000.000000;132070000000.000000
1517927496;06/02/2018 15:31;200886.000000;740751.000000;10701000000.000000;13958600000.000000;0.000000;71.900000;71.460000;69.930000;48.190000;;;;;;63387200000.000000;132070000000.000000
1517927796;06/02/2018 15:36;8430700.000000;5434430.000000;10701000000.000000;13958600000.000000;0.000000;48.160000;52.600000;53.560000;55.260000;;;;;;63387200000.000000;132070000000.000000
1517928096;06/02/2018 15:41;8777080.000000;3558450.000000;10701000000.000000;13958600000.000000;0.000000;75.780000;69.140000;63.480000;44.550000;70.710000;61.210000;55.270000;54.610000;;63387200000.000000;132070000000.000000
1517928396;06/02/2018 15:46;8829330.000000;1870920.000000;10701000000.000000;13958600000.000000;0.000000;43.420000;61.200000;64.470000;74.940000;73.400000;51.900000;63.120000;61.920000;55.150000;63387200000.000000;132070000000.000000
1517928696;06/02/2018 15:51;8007130.000000;2486440.000000;10701000000.000000;13958600000.000000;0.000000;53.990000;49.380000;52.820000;53.630000;47.880000;;;;;63387200000.000000;132070000000.000000
1517928996;06/02/2018 15:56;8094370.000000;859094.000000;10701000000.000000;13958600000.000000;0.000000;52.810000;;;;;;;;;63387200000.000000;132070000000.000000
1517929296;06/02/2018 16:01;6111420.000000;4440940.000000;4749720000.000000;13958600000.000000;0.000000;62.340000;71.750000;73.170000;71.420000;54.810000;;;;;63387200000.000000;132070000000.000000
1517929596;06/02/2018 16:06;6234580.000000;2866030.000000;4749720000.000000;13958600000.000000;0.000000;58.560000;63.500000;75.030000;70.360000;63.190000;76.270000;43.920000;60.930000;70.510000;63387200000.000000;132070000000.000000
1517929896;06/02/2018 16:11;6770880.000000;3622250.000000;4749720000.000000;13958600000.000000;0.000000;73.920000;70.290000;;;;;;;;63387200000.000000;132070000000.000000
1517930196;06/02/2018 16:16;7333040.000000;4360280.000000;4749720000.000000;13958600000.000000;0.000000;63.090000;69.700000;67.560000;52.810000;75.950000;72.120000;49.930000;61.920000;;63387200000.000000;132070000000.000000
1517930496;06/02/2018 16:21;5549650.000000;4794720.000000;4749720000.000000;13958600000.000000;0.000000;75.810000;56.480000;46.860000;;;;;;;63387200000.000000;132070000000.000000
1517930796;06/02/2018 16:26;5972080.000000;5267410.000000;4749720000.000000;13958600000.000000;0.000000;73.720000;55.760000;65.320000;47.070000;61.640000;51.570000;;;;63387200000.000000;132070000000.000000
1517931096;06/02/2018 16:31;5032920.000000;4374770.000000;4749720000.000000;13958600000.000000;0.000000;54.830000;63.080000;52.020000;61.420000;60.650000;55.240000;62.940000;69.450000;;63519200000.000000;132070000000.000000
1517931396;06/02/2018 16:36;4120560.000000;4520480.000000;4749720000.000000;13958600000.000000;0.000000;47.960000;71.760000;55.560000;56.690000;50.360000;65.250000;60.210000;68.170000;;63387200000.000000;132070000000.000000
1517931696;06/02/2018 16:41;4183250.000000;4917820.000000;4749720000.000000;13958600000.000000;0.000000;51.600000;67.690000;48.860000;;;;;;;63387200000.000000;132070000000.000000
1517931996;06/02/2018 16:46;4313590.000000;3637520.000000;4749720000.000000;13958600000.000000;0.000000;58.680000;;;;;;;;;63387200000.000000;132070000000.000000
1517932296;06/02/2018 16:51;4577670.000000;3094220.000000;4749720000.000000;13958600000.000000;0.000000;54.800000;77.080000;72.080000;67.030000;78.490000;50.900000;71.310000;75.360000;;63387200000.000000;132070000000.000000
1517932596;06/02/2018 16:56;4208460.000000;3425860.000000;4749720000.000000;13958600000.000000;0.000000;69.610000;57.670000;51.120000;78.100000;75.080000;;;;;63387200000.000000;132070000000.000000
1517932896;06/02/2018 17:01;4206730.000000;3945030.000000;4749720000.000000;13958600000.000000;0.000000;69.260000;68.350000;55.210000;74.270000;69.000000;47.900000;71.610000;57.070000;51.220000;63387200000.000000;132070000000.000000
