time;humantime;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;memory_used;memory_size
1517973736;07/02/2018 04:22;47.780000;58.260000;52.810000;78.320000;68.510000;;;;;7453990000.000000;8000000000.000000
1517974036;07/02/2018 04:27;65.630000;;;;;;;;;7096980000.000000;8000000000.000000
1517974336;07/02/2018 04:32;52.560000;71.530000;71.140000;62.270000;73.190000;62.890000;73.330000;;;7226550000.000000;8000000000.000000
1517974636;07/02/2018 04:37;59.560000;61.430000;63.360000;58.690000;62.220000;54.420000;48.220000;50.000000;59.720000;7053400000.000000;8000000000.000000
1517974936;07/02/2018 04:42;72.300000;;;;;;;;;7159770000.000000;8000000000.000000
1517975236;07/02/2018 04:47;72.710000;59.420000;63.420000;64.890000;;;;;;7322880000.000000;8000000000.000000
1517975536;07/02/2018 04:52;56.120000;;;;;;;;;7322750000.000000;8000000000.000000
1517975836;07/02/2018 04:57;79.180000;60.990000;;;;;;;;7072510000.000000;8000000000.000000
1517976136;07/02/2018 05:02;56.870000;;;;;;;;;7067120000.000000;8000000000.000000
1517976436;07/02/2018 05:07;80.120000;;;;;;;;;7221750000.000000;8000000000.000000
1517976736;07/02/2018 05:12;71.440000;64.520000;;;;;;;;7137330000.000000;8000000000.000000
1517977036;07/02/2018 05:17;72.620000;67.470000;;;;;;;;7384000000.000000;8000000000.000000
1517977336;07/02/2018 05:22;65.480000;66.160000;70.780000;60.250000;67.130000;59.120000;61.690000;;;7137340000.000000;8000000000.000000
1517977636;07/02/2018 05:27;58.360000;53.330000;;;;;;;;7363970000.000000;8000000000.000000
1517977936;07/02/2018 05:32;61.350000;62.410000;71.530000;65.500000;68.570000;53.050000;69.800000;75.160000;64.520000;7210820000.000000;8000000000.000000
1517978236;07/02/2018 05:37;76.730000;64.330000;61.020000;59.000000;74.630000;56.660000;63.960000;61.080000;61.230000;7492230000.000000;8000000000.000000
1517978536;07/02/2018 05:42;78.270000;53.930000;44.880000;54.120000;54.370000;79.920000;56.230000;69.670000;;7001180000.000000;8000000000.000000
1517978836;07/02/2018 05:47;51.360000;;;;;;;;;7312480000.000000;8000000000.000000
1517979136;07/02/2018 05:52;61.390000;;;;;;;;;7296380000.000000;8000000000.000000
1517979436;07/02/2018 05:57;67.140000;78.160000;;;;;;;;7208380000.000000;8000000000.000000
1517979736;07/02/2018 06:02;64.570000;48.210000;76.430000;62.380000;68.130000;70.070000;70.440000;62.600000;;7123940000.000000;8000000000.000000
1517980036;07/02/2018 06:07;56.790000;62.080000;;;;;;;;7341360000.000000;8000000000.000000
1517980336;07/02/2018 06:12;53.600000;46.070000;62.310000;80.220000;72.830000;49.780000;66.850000;53.940000;61.670000;7402180000.000000;8000000000.000000
1517980636;07/02/2018 06:17;63.490000;77.480000;70.710000;53.950000;75.860000;72.690000;58.120000;;;7146520000.000000;8000000000.000000
1517980936;07/02/2018 06:22;56.550000;58.300000;58.340000;60.440000;67.470000;78.050000;77.530000;74.490000;67.730000;7300620000.000000;8000000000.000000
1517981236;07/02/2018 06:27;74.670000;67.350000;50.200000;73.390000;;;;;;7458230000.000000;8000000000.000000
1517981536;07/02/2018 06:32;54.300000;;;;;;;;;7018130000.000000;8000000000.000000
1517981836;07/02/2018 06:37;57.550000;;;;;;;;;7194820000.000000;8000000000.000000
1517982136;07/02/2018 06:42;55.050000;70.390000;75.650000;51.640000;;;;;;7042430000.000000;8000000000.000000
1517982436;07/02/2018 06:47;80.940000;56.250000;49.270000;69.620000;;;;;;7089540000.000000;8000000000.000000
1517982736;07/02/2018 06:52;43.740000;70.860000;46.970000;57.520000;49.530000;46.170000;52.160000;69.150000;;7057950000.000000;8000000000.000000
1517983036;07/02/2018 06:57;61.820000;44.550000;53.860000;52.750000;66.590000;65.300000;51.410000;59.400000;;7016860000.000000;8000000000.000000
1517983336;07/02/2018 07:02;70.060000;45.230000;56.640000;49.690000;70.100000;59.830000;61.730000;59.770000;61.800000;7017750000.000000;8000000000.000000
1517983636;07/02/2018 07:07;72.820000;58.620000;68.440000;67.090000;67.350000;60.330000;73.710000;56.430000;55.000000;7302000000.000000;8000000000.000000
1517983936;07/02/2018 07:12;57.810000;68.310000;51.270000;71.870000;63.770000;67.590000;66.090000;55.380000;;7226340000.000000;8000000000.000000
1517984236;07/02/2018 07:17;79.830000;;;;;;;;;7395800000.000000;8000000000.000000
1517984536;07/02/2018 07:22;73.290000;64.360000;60.270000;79.610000;74.870000;59.820000;;;;7295800000.000000;8000000000.000000
1517984836;07/02/2018 07:27;55.540000;58.300000;57.390000;57.050000;59.910000;55.210000;51.800000;70.800000;;7176670000.000000;8000000000.000000
1517985136;07/02/2018 07:32;79.890000;68.850000;71.540000;;;;;;;7072670000.000000;8000000000.000000
1517985436;07/02/2018 07:37;59.610000;47.480000;63.400000;69.400000;51.070000;;;;;7077510000.000000;8000000000.000000
1517985736;07/02/2018 07:42;60.810000;71.660000;;;;;;;;7454700000.000000;8000000000.000000
1517986036;07/02/2018 07:47;77.950000;72.730000;47.950000;61.760000;75.750000;;;;;7245510000.000000;8000000000.000000
1517986336;07/02/2018 07:52;76.190000;54.730000;51.220000;80.750000;72.600000;73.480000;;;;7460750000.000000;8000000000.000000
1517986636;07/02/2018 07:57;60.180000;62.220000;70.280000;78.790000;68.310000;;;;;7044980000.000000;8000000000.000000
1517986936;07/02/2018 08:02;46.660000;59.040000;74.120000;70.670000;72.640000;70.910000;71.580000;;;7406630000.000000;8000000000.000000
1517987236;07/02/2018 08:07;51.250000;62.880000;69.030000;66.040000;61.200000;69.090000;49.100000;71.620000;81.610000;7404630000.000000;8000000000.000000
1517987536;07/02/2018 08:12;65.550000;67.700000;66.490000;;;;;;;7301700000.000000;8000000000.000000
1517987836;07/02/2018 08:17;53.510000;50.810000;47.360000;;;;;;;7206900000.000000;8000000000.000000
1517988136;07/02/2018 08:22;65.430000;50.640000;54.760000;59.090000;58.340000;;;;;7366710000.000000;8000000000.000000
1517988436;07/02/2018 08:27;63.150000;66.910000;64.350000;61.590000;46.340000;59.490000;48.160000;58.100000;;7127030000.000000;8000000000.000000
1517988736;07/02/2018 08:32;55.660000;59.140000;67.570000;46.470000;52.700000;48.650000;66.340000;72.730000;;7365970000.000000;8000000000.000000
1517989036;07/02/2018 08:37;73.200000;55.280000;;;;;;;;7457850000.000000;8000000000.000000
1517989336;07/02/2018 08:42;73.690000;64.130000;60.950000;50.410000;53.370000;51.230000;48.230000;;;7298550000.000000;8000000000.000000
1517989636;07/02/2018 08:47;61.210000;53.850000;72.680000;69.270000;58.570000;;;;;7210270000.000000;8000000000.000000
1517989936;07/02/2018 08:52;70.260000;53.130000;59.240000;53.470000;48.720000;;;;;7116540000.000000;8000000000.000000
1517990236;07/02/2018 08:57;63.800000;57.390000;59.280000;65.920000;60.220000;;;;;7155730000.000000;8000000000.000000
1517990536;07/02/2018 09:02;72.370000;;;;;;;;;7427340000.000000;8000000000.000000
1517990836;07/02/2018 09:07;52.840000;59.510000;61.560000;64.390000;;;;;;7323270000.000000;8000000000.000000
1517991136;07/02/2018 09:12;47.720000;52.920000;69.920000;45.100000;57.270000;57.860000;47.370000;;;7253590000.000000;8000000000.000000
1517991436;07/02/2018 09:17;57.690000;58.550000;76.170000;;;;;;;7390070000.000000;8000000000.000000
1517991736;07/02/2018 09:22;61.660000;;;;;;;;;7433360000.000000;8000000000.000000
1517992036;07/02/2018 09:27;69.600000;50.820000;60.070000;54.120000;54.220000;75.260000;53.350000;74.510000;53.880000;7156730000.000000;8000000000.000000
1517992336;07/02/2018 09:32;55.600000;72.570000;80.330000;64.020000;80.470000;;;;;7227100000.000000;8000000000.000000
1517992636;07/02/2018 09:37;58.200000;50.490000;77.910000;60.920000;52.480000;60.460000;;;;7330990000.000000;8000000000.000000
1517992936;07/02/2018 09:42;78.000000;48.070000;56.540000;60.280000;75.180000;66.090000;61.810000;;;7493500000.000000;8000000000.000000
1517993236;07/02/2018 09:47;50.940000;58.080000;61.010000;73.400000;56.070000;78.470000;67.200000;;;7111910000.000000;8000000000.000000
1517993536;07/02/2018 09:52;76.270000;76.220000;66.720000;46.400000;51.850000;67.850000;79.030000;71.600000;54.210000;7011810000.000000;8000000000.000000
1517993836;07/02/2018 09:57;59.270000;;;;;;;;;7261360000.000000;8000000000.000000
1517994136;07/02/2018 10:02;67.750000;54.650000;72.970000;55.240000;54.280000;44.410000;68.910000;;;7015870000.000000;8000000000.000000
1517994436;07/02/2018 10:07;70.120000;57.330000;62.280000;71.000000;58.840000;51.860000;67.520000;;;7315650000.000000;8000000000.000000
1517994736;07/02/2018 10:12;51.470000;72.240000;51.820000;67.950000;46.740000;72.300000;;;;7496640000.000000;8000000000.000000
1517995036;07/02/2018 10:17;47.590000;57.060000;63.860000;77.780000;71.290000;62.360000;;;;7483810000.000000;8000000000.000000
1517995336;07/02/2018 10:22;68.380000;;;;;;;;;7219480000.000000;8000000000.000000
1517995636;07/02/2018 10:27;58.600000;72.340000;63.360000;;;;;;;7159930000.000000;8000000000.000000
1517995936;07/02/2018 10:32;75.710000;72.820000;59.090000;68.890000;;;;;;7081030000.000000;8000000000.000000
1517996236;07/02/2018 10:37;77.920000;58.610000;51.170000;53.330000;56.620000;51.850000;74.180000;76.610000;62.120000;7477590000.000000;8000000000.000000
1517996536;07/02/2018 10:42;77.690000;69.170000;73.600000;64.330000;59.440000;71.660000;53.630000;59.220000;69.530000;7408240000.000000;8000000000.000000
1517996836;07/02/2018 10:47;70.170000;68.920000;57.260000;57.590000;51.700000;66.110000;79.190000;72.310000;61.070000;7357820000.000000;8000000000.000000
1517997136;07/02/2018 10:52;74.200000;47.090000;75.850000;73.060000;74.530000;62.240000;59.560000;81.290000;;7306950000.000000;8000000000.000000
1517997436;07/02/2018 10:57;79.480000;66.290000;;;;;;;;7077320000.000000;8000000000.000000
1517997736;07/02/2018 11:02;45.840000;58.810000;;;;;;;;7338350000.000000;8000000000.000000
1517998036;07/02/2018 11:07;73.660000;46.490000;57.700000;61.320000;64.840000;68.840000;62.370000;54.610000;;7361030000.000000;8000000000.000000
1517998336;07/02/2018 11:12;60.260000;69.510000;48.310000;72.030000;66.210000;;;;;7123870000.000000;8000000000.000000
1517998636;07/02/2018 11:17;81.630000;58.820000;69.020000;50.310000;53.800000;59.220000;45.870000;;;7236820000.000000;8000000000.000000
1517998936;07/02/2018 11:22;75.050000;;;;;;;;;7491210000.000000;8000000000.000000
1517999236;07/02/2018 11:27;55.690000;43.570000;53.510000;73.390000;68.580000;65.620000;;;;7120420000.000000;8000000000.000000
1517999536;07/02/2018 11:32;51.890000;59.020000;53.970000;51.090000;50.340000;;;;;7458950000.000000;8000000000.000000
1517999836;07/02/2018 11:37;66.880000;64.690000;61.450000;58.320000;79.560000;49.430000;;;;7313090000.000000;8000000000.000000
1518000136;07/02/2018 11:42;66.800000;77.640000;;;;;;;;7147910000.000000;8000000000.000000
1518000436;07/02/2018 11:47;53.210000;51.260000;47.470000;78.600000;54.590000;66.710000;;;;7447580000.000000;8000000000.000000
1518000736;07/02/2018 11:52;66.170000;50.230000;72.300000;64.060000;62.540000;;;;;7472880000.000000;8000000000.000000
1518001036;07/02/2018 11:57;48.790000;49.190000;63.210000;52.890000;82.150000;;;;;7433490000.000000;8000000000.000000
1518001336;07/02/2018 12:02;60.950000;57.570000;;;;;;;;7061030000.000000;8000000000.000000
1518001636;07/02/2018 12:07;45.360000;50.100000;64.140000;50.410000;74.250000;;;;;7131330000.000000;8000000000.000000
1518001936;07/02/2018 12:12;66.690000;;;;;;;;;7183580000.000000;8000000000.000000
1518002236;07/02/2018 12:17;54.920000;54.280000;;;;;;;;7467260000.000000;8000000000.000000
1518002536;07/02/2018 12:22;51.930000;54.700000;54.470000;50.760000;63.840000;;;;;7387720000.000000;8000000000.000000
1518002836;07/02/2018 12:27;57.550000;69.410000;66.860000;66.420000;67.990000;60.110000;65.780000;52.830000;66.410000;7256670000.000000;8000000000.000000
1518003136;07/02/2018 12:32;55.640000;77.500000;73.740000;;;;;;;7342330000.000000;8000000000.000000
1518003436;07/02/2018 12:37;76.800000;77.440000;60.450000;56.310000;53.950000;;;;;7079580000.000000;8000000000.000000
1518003736;07/02/2018 12:42;63.240000;62.880000;63.360000;65.060000;;;;;;7329150000.000000;8000000000.000000
1518004036;07/02/2018 12:47;79.310000;51.860000;74.760000;59.110000;;;;;;7242490000.000000;8000000000.000000
1518004336;07/02/2018 12:52;69.120000;66.100000;71.330000;55.710000;56.920000;77.220000;69.860000;73.790000;;7081490000.000000;8000000000.000000
1518004636;07/02/2018 12:57;50.180000;75.860000;78.880000;44.050000;65.980000;;;;;7007460000.000000;8000000000.000000
1518004936;07/02/2018 13:02;66.590000;65.260000;75.470000;72.920000;46.570000;;;;;7467180000.000000;8000000000.000000
1518005236;07/02/2018 13:07;62.340000;65.060000;75.660000;64.540000;;;;;;7329940000.000000;8000000000.000000
1518005536;07/02/2018 13:12;75.710000;55.470000;53.080000;69.430000;75.880000;56.750000;67.710000;;;7429060000.000000;8000000000.000000
1518005836;07/02/2018 13:17;79.480000;53.910000;65.440000;53.080000;63.490000;64.940000;62.380000;76.930000;;7387180000.000000;8000000000.000000
1518006136;07/02/2018 13:22;52.760000;66.710000;;;;;;;;7293460000.000000;8000000000.000000
1518006436;07/02/2018 13:27;58.380000;65.240000;58.680000;55.420000;56.690000;72.980000;65.390000;;;7422170000.000000;8000000000.000000
1518006736;07/02/2018 13:32;49.800000;64.550000;60.570000;77.440000;;;;;;7490180000.000000;8000000000.000000
1518007036;07/02/2018 13:37;71.300000;60.930000;59.770000;67.780000;61.380000;66.010000;;;;7169380000.000000;8000000000.000000
1518007336;07/02/2018 13:42;54.960000;62.430000;63.640000;46.610000;45.250000;;;;;7430870000.000000;8000000000.000000
1518007636;07/02/2018 13:47;60.840000;63.090000;;;;;;;;7173290000.000000;8000000000.000000
1518007936;07/02/2018 13:52;63.300000;67.310000;67.120000;;;;;;;7141480000.000000;8000000000.000000
1518008236;07/02/2018 13:57;71.080000;50.740000;55.220000;72.580000;75.800000;61.100000;;;;7200310000.000000;8000000000.000000
1518008536;07/02/2018 14:02;54.370000;70.500000;;;;;;;;7083640000.000000;8000000000.000000
1518008836;07/02/2018 14:07;58.470000;44.910000;69.150000;74.190000;67.250000;60.830000;;;;7081380000.000000;8000000000.000000
1518009136;07/02/2018 14:12;77.530000;48.320000;54.870000;53.730000;77.350000;66.630000;62.820000;65.100000;68.890000;7361730000.000000;8000000000.000000
1518009436;07/02/2018 14:17;79.170000;55.130000;45.070000;49.070000;61.840000;;;;;7081810000.000000;8000000000.000000
1518009736;07/02/2018 14:22;60.470000;46.560000;48.010000;75.870000;57.040000;72.190000;54.450000;;;7373450000.000000;8000000000.000000
1518010036;07/02/2018 14:27;51.650000;68.140000;;;;;;;;7070530000.000000;8000000000.000000
1518010336;07/02/2018 14:32;66.770000;72.730000;;;;;;;;7240940000.000000;8000000000.000000
1518010636;07/02/2018 14:37;64.630000;63.450000;74.370000;74.500000;52.820000;58.070000;;;;7215070000.000000;8000000000.000000
1518010936;07/02/2018 14:42;76.390000;56.630000;58.390000;60.640000;75.490000;80.810000;;;;7424920000.000000;8000000000.000000
1518011236;07/02/2018 14:47;61.150000;55.290000;62.400000;73.820000;;;;;;7084550000.000000;8000000000.000000
1518011536;07/02/2018 14:52;73.190000;52.280000;57.760000;50.060000;58.610000;;;;;7009510000.000000;8000000000.000000
1518011837;07/02/2018 14:57;49.520000;60.360000;72.320000;46.480000;63.700000;71.260000;;;;7481920000.000000;8000000000.000000
1518012137;07/02/2018 15:02;54.870000;68.870000;76.980000;46.990000;46.580000;49.460000;55.190000;62.510000;;7245630000.000000;8000000000.000000
1518012437;07/02/2018 15:07;77.240000;52.270000;64.700000;78.980000;;;;;;7148500000.000000;8000000000.000000
1518012737;07/02/2018 15:12;50.930000;63.650000;51.100000;56.550000;;;;;;7257880000.000000;8000000000.000000
1518013037;07/02/2018 15:17;75.060000;61.050000;;;;;;;;7220850000.000000;8000000000.000000
1518013337;07/02/2018 15:22;54.230000;59.830000;68.820000;62.660000;66.100000;54.190000;70.610000;68.510000;77.700000;7150320000.000000;8000000000.000000
1518013637;07/02/2018 15:27;56.520000;46.570000;;;;;;;;7357770000.000000;8000000000.000000
1518013937;07/02/2018 15:32;74.810000;;;;;;;;;7125450000.000000;8000000000.000000
1518014237;07/02/2018 15:37;47.580000;60.010000;73.850000;56.960000;55.310000;64.450000;;;;7301630000.000000;8000000000.000000
1518014537;07/02/2018 15:42;70.100000;63.250000;49.540000;46.830000;50.330000;70.370000;70.370000;74.920000;;7471220000.000000;8000000000.000000
1518014837;07/02/2018 15:47;67.140000;48.780000;45.450000;54.340000;;;;;;7172360000.000000;8000000000.000000
1518015137;07/02/2018 15:52;68.980000;67.400000;55.150000;65.030000;51.570000;56.440000;;;;7222700000.000000;8000000000.000000
1518015437;07/02/2018 15:57;71.020000;81.160000;50.610000;51.140000;73.290000;63.460000;;;;7086460000.000000;8000000000.000000
1518015737;07/02/2018 16:02;81.590000;58.860000;59.870000;;;;;;;7144350000.000000;8000000000.000000
1518016037;07/02/2018 16:07;61.180000;65.210000;62.510000;72.040000;68.650000;51.880000;;;;7046400000.000000;8000000000.000000
1518016337;07/02/2018 16:12;68.740000;50.580000;71.190000;;;;;;;7205590000.000000;8000000000.000000
1518016637;07/02/2018 16:17;77.230000;50.940000;67.990000;47.820000;59.230000;55.850000;76.860000;;;7138530000.000000;8000000000.000000
1518016937;07/02/2018 16:22;53.700000;69.370000;78.330000;75.550000;61.800000;;;;;7098280000.000000;8000000000.000000
1518017237;07/02/2018 16:27;61.140000;;;;;;;;;7281640000.000000;8000000000.000000
1518017537;07/02/2018 16:32;70.440000;70.140000;70.080000;67.130000;45.920000;64.130000;;;;7430990000.000000;8000000000.000000
1518017837;07/02/2018 16:37;71.440000;52.340000;55.380000;66.580000;59.200000;;;;;7119390000.000000;8000000000.000000
1518018137;07/02/2018 16:42;78.640000;68.630000;77.710000;;;;;;;7479790000.000000;8000000000.000000
1518018437;07/02/2018 16:47;68.800000;65.310000;77.070000;68.360000;55.490000;68.860000;77.360000;53.470000;74.080000;7412860000.000000;8000000000.000000
1518018737;07/02/2018 16:52;51.780000;;;;;;;;;7379870000.000000;8000000000.000000
1518019037;07/02/2018 16:57;72.710000;62.910000;60.790000;71.410000;64.610000;80.990000;;;;7277770000.000000;8000000000.000000
1518019337;07/02/2018 17:02;75.330000;72.760000;74.610000;;;;;;;7039620000.000000;8000000000.000000
1518019637;07/02/2018 17:07;53.200000;68.250000;74.530000;;;;;;;7026130000.000000;8000000000.000000
1518019937;07/02/2018 17:12;49.060000;52.490000;77.610000;63.650000;;;;;;7070220000.000000;8000000000.000000
1518020237;07/02/2018 17:17;54.220000;62.720000;45.480000;63.020000;71.810000;43.160000;;;;7391320000.000000;8000000000.000000
1518020537;07/02/2018 17:22;75.270000;80.720000;60.420000;65.190000;64.180000;67.920000;52.880000;52.820000;;7228460000.000000;8000000000.000000
1518020837;07/02/2018 17:27;52.050000;68.420000;68.720000;71.620000;61.190000;75.980000;75.900000;49.120000;71.340000;7492270000.000000;8000000000.000000
1518021137;07/02/2018 17:32;66.090000;69.560000;77.890000;55.670000;63.520000;65.870000;72.180000;64.080000;;7148010000.000000;8000000000.000000
1518021437;07/02/2018 17:37;68.940000;68.420000;69.850000;64.160000;71.720000;49.430000;49.490000;67.400000;;7424840000.000000;8000000000.000000
1518021737;07/02/2018 17:42;46.920000;73.520000;65.310000;71.850000;75.000000;;;;;7419070000.000000;8000000000.000000
1518022037;07/02/2018 17:47;57.510000;59.060000;74.700000;;;;;;;7094460000.000000;8000000000.000000
1518022337;07/02/2018 17:52;54.990000;43.090000;;;;;;;;7326220000.000000;8000000000.000000
1518022637;07/02/2018 17:57;52.540000;55.920000;62.150000;65.600000;58.310000;46.710000;;;;7075700000.000000;8000000000.000000
1518022937;07/02/2018 18:02;59.920000;47.130000;53.490000;;;;;;;7257980000.000000;8000000000.000000
1518023237;07/02/2018 18:07;73.750000;;;;;;;;;7220910000.000000;8000000000.000000
1518023537;07/02/2018 18:12;58.220000;56.670000;70.460000;;;;;;;7141100000.000000;8000000000.000000
1518023837;07/02/2018 18:17;64.550000;66.860000;49.880000;54.120000;62.980000;58.810000;;;;7026120000.000000;8000000000.000000
1518024137;07/02/2018 18:22;51.520000;63.300000;55.800000;54.630000;48.850000;65.690000;59.390000;67.330000;;7114110000.000000;8000000000.000000
1518024437;07/02/2018 18:27;56.900000;64.400000;74.720000;67.600000;51.960000;;;;;7331650000.000000;8000000000.000000
1518024737;07/02/2018 18:32;64.740000;64.310000;;;;;;;;7409320000.000000;8000000000.000000
1518025037;07/02/2018 18:37;51.880000;73.060000;70.700000;49.670000;65.420000;78.590000;78.230000;53.180000;69.660000;7163030000.000000;8000000000.000000
1518025337;07/02/2018 18:42;51.080000;46.340000;55.910000;;;;;;;7434600000.000000;8000000000.000000
1518025637;07/02/2018 18:47;63.450000;78.580000;;;;;;;;7217130000.000000;8000000000.000000
1518025937;07/02/2018 18:52;53.200000;60.080000;67.170000;66.310000;68.260000;64.530000;45.220000;55.980000;54.510000;7299040000.000000;8000000000.000000
1518026237;07/02/2018 18:57;47.110000;63.710000;64.560000;60.640000;64.680000;68.290000;72.710000;;;7428880000.000000;8000000000.000000
1518026537;07/02/2018 19:02;59.200000;55.220000;;;;;;;;7473190000.000000;8000000000.000000
1518026837;07/02/2018 19:07;46.990000;74.440000;;;;;;;;7378820000.000000;8000000000.000000
1518027137;07/02/2018 19:12;65.260000;58.040000;75.000000;52.540000;65.480000;50.080000;;;;7154070000.000000;8000000000.000000
1518027437;07/02/2018 19:17;71.500000;50.650000;58.760000;;;;;;;7146820000.000000;8000000000.000000
1518027737;07/02/2018 19:22;52.170000;59.700000;51.040000;;;;;;;7446870000.000000;8000000000.000000
1518028037;07/02/2018 19:27;55.280000;68.050000;55.840000;55.390000;66.330000;65.740000;;;;7256160000.000000;8000000000.000000
1518028337;07/02/2018 19:32;71.100000;73.100000;57.680000;;;;;;;7279050000.000000;8000000000.000000
1518028637;07/02/2018 19:37;64.480000;;;;;;;;;7455700000.000000;8000000000.000000
1518028937;07/02/2018 19:42;49.650000;48.100000;55.030000;;;;;;;7461750000.000000;8000000000.000000
1518029237;07/02/2018 19:47;61.520000;59.770000;68.130000;;;;;;;7254080000.000000;8000000000.000000
1518029537;07/02/2018 19:52;68.630000;59.960000;;;;;;;;7440100000.000000;8000000000.000000
1518029837;07/02/2018 19:57;53.450000;61.470000;47.750000;72.940000;53.670000;59.110000;46.880000;;;7055620000.000000;8000000000.000000
1518030137;07/02/2018 20:02;54.110000;54.930000;50.560000;;;;;;;7452420000.000000;8000000000.000000
1518030437;07/02/2018 20:07;75.980000;70.120000;62.750000;;;;;;;7353370000.000000;8000000000.000000
1518030737;07/02/2018 20:12;47.120000;60.350000;60.690000;46.340000;48.720000;74.380000;49.150000;62.240000;;7069580000.000000;8000000000.000000
1518031037;07/02/2018 20:17;59.750000;59.870000;66.980000;74.600000;58.250000;65.700000;60.990000;;;7496900000.000000;8000000000.000000
1518031337;07/02/2018 20:22;45.420000;47.450000;71.710000;71.530000;55.030000;59.650000;;;;7092520000.000000;8000000000.000000
1518031637;07/02/2018 20:27;50.810000;64.780000;52.120000;;;;;;;7063910000.000000;8000000000.000000
1518031937;07/02/2018 20:32;71.800000;62.420000;60.550000;49.230000;54.560000;54.940000;60.400000;65.770000;76.790000;7181480000.000000;8000000000.000000
1518032237;07/02/2018 20:37;65.120000;58.480000;52.870000;69.080000;51.000000;64.000000;;;;7278820000.000000;8000000000.000000
1518032537;07/02/2018 20:42;62.040000;73.200000;;;;;;;;7009580000.000000;8000000000.000000
1518032837;07/02/2018 20:47;80.570000;51.480000;75.760000;;;;;;;7473880000.000000;8000000000.000000
1518033137;07/02/2018 20:52;53.030000;67.230000;66.560000;62.080000;73.130000;59.110000;60.140000;62.450000;;7350900000.000000;8000000000.000000
1518033437;07/02/2018 20:57;68.440000;77.660000;66.610000;54.820000;73.290000;53.190000;70.660000;72.310000;63.550000;7290990000.000000;8000000000.000000
1518033737;07/02/2018 21:02;50.650000;55.040000;59.820000;81.080000;;;;;;7151230000.000000;8000000000.000000
1518034037;07/02/2018 21:07;54.700000;70.880000;64.690000;;;;;;;7100010000.000000;8000000000.000000
1518034337;07/02/2018 21:12;46.540000;69.630000;61.770000;58.190000;60.900000;;;;;7462620000.000000;8000000000.000000
1518034637;07/02/2018 21:17;51.940000;69.590000;;;;;;;;7229290000.000000;8000000000.000000
1518034937;07/02/2018 21:22;55.820000;55.150000;62.300000;76.960000;;;;;;7435960000.000000;8000000000.000000
1518035237;07/02/2018 21:27;61.330000;61.740000;67.410000;55.340000;66.380000;;;;;7004500000.000000;8000000000.000000
1518035537;07/02/2018 21:32;69.860000;71.110000;55.200000;58.680000;;;;;;7113880000.000000;8000000000.000000
1518035837;07/02/2018 21:37;61.550000;78.430000;54.910000;63.480000;;;;;;7365850000.000000;8000000000.000000
1518036137;07/02/2018 21:42;78.240000;64.390000;67.890000;;;;;;;7361970000.000000;8000000000.000000
1518036437;07/02/2018 21:47;68.140000;77.280000;60.730000;49.320000;71.990000;72.940000;65.640000;55.230000;52.180000;7305290000.000000;8000000000.000000
1518036737;07/02/2018 21:52;56.660000;59.210000;74.600000;72.130000;58.350000;72.830000;54.690000;64.090000;64.040000;7040970000.000000;8000000000.000000
1518037037;07/02/2018 21:57;56.440000;69.310000;62.130000;50.380000;79.050000;76.670000;60.690000;61.880000;;7293600000.000000;8000000000.000000
1518037337;07/02/2018 22:02;74.670000;64.810000;51.990000;55.420000;;;;;;7126910000.000000;8000000000.000000
1518037637;07/02/2018 22:07;57.010000;65.390000;;;;;;;;7093360000.000000;8000000000.000000
1518037937;07/02/2018 22:12;58.460000;46.480000;80.860000;66.800000;;;;;;7325260000.000000;8000000000.000000
1518038237;07/02/2018 22:17;54.860000;;;;;;;;;7361720000.000000;8000000000.000000
1518038537;07/02/2018 22:22;68.180000;65.320000;62.890000;66.740000;74.160000;;;;;7062060000.000000;8000000000.000000
1518038837;07/02/2018 22:27;70.440000;51.380000;64.790000;77.040000;61.190000;58.010000;66.770000;54.460000;54.620000;7366640000.000000;8000000000.000000
1518039137;07/02/2018 22:32;63.630000;53.860000;53.550000;53.290000;;;;;;7164550000.000000;8000000000.000000
1518039437;07/02/2018 22:37;74.360000;;;;;;;;;7498130000.000000;8000000000.000000
1518039737;07/02/2018 22:42;54.450000;70.950000;53.160000;60.470000;64.810000;73.220000;49.620000;63.450000;;7015820000.000000;8000000000.000000
1518040037;07/02/2018 22:47;64.220000;51.380000;62.650000;66.510000;60.830000;62.820000;70.820000;74.580000;65.380000;7229880000.000000;8000000000.000000
1518040337;07/02/2018 22:52;80.500000;75.010000;67.970000;;;;;;;7107660000.000000;8000000000.000000
1518040637;07/02/2018 22:57;54.560000;73.860000;47.830000;65.260000;;;;;;7290550000.000000;8000000000.000000
1518040937;07/02/2018 23:02;68.120000;;;;;;;;;7426320000.000000;8000000000.000000
1518041237;07/02/2018 23:07;73.910000;46.420000;60.260000;55.260000;;;;;;7490570000.000000;8000000000.000000
1518041537;07/02/2018 23:12;70.970000;53.740000;66.740000;70.570000;;;;;;7387590000.000000;8000000000.000000
1518041837;07/02/2018 23:17;64.920000;54.970000;55.940000;;;;;;;7274420000.000000;8000000000.000000
1518042137;07/02/2018 23:22;53.350000;;;;;;;;;7041760000.000000;8000000000.000000
1518042437;07/02/2018 23:27;53.760000;76.270000;46.140000;51.000000;61.170000;60.410000;61.630000;;;7473520000.000000;8000000000.000000
